title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate
Rep,Michael,M.,Honda,,Mike,D,CA,17,1,M,202-225-2631,202-225-2699,http://www.house.gov/honda,http://honda.house.gov/contactmike.shtml,1713 Longworth House Office Building,H001034,9674,H0CA15148,400185,N00012611,RepMikeHonda,http://www.opencongress.org/wiki/Michael_Honda,http://youtube.com/RepMikeHonda,15675385380,,,6/27/1941
Rep,Jeb,,Hensarling,,,R,TX,05,1,M,202-225-3484,202-226-4888,http://hensarling.house.gov/,https://hensarling.house.gov/contact/email-me.shtml,2228 Rayburn House Office Building,H001036,49827,H2TX05121,400175,N00024922,RepHensarling,http://www.opencongress.org/wiki/Jeb_Hensarling,http://youtube.com/repjebhensarling,7875604788,,,5/29/1957
Rep,Brian,M.,Higgins,,,D,NY,26,1,M,202-225-3306,202-226-0347,http://www.house.gov/higgins,http://higgins.house.gov/contact,2459 Rayburn House Office Building,H001038,23127,H4NY27076,400641,N00027060,RepBrianHiggins,http://www.opencongress.org/wiki/Brian_Higgins,http://youtube.com/CongressmanHiggins,88144056440,,,10/6/1959
Rep,Gregg,,Harper,,,R,MS,03,1,M,202-225-5031,202-225-5797,http://harper.house.gov,http://harper.house.gov/contact-gregg,307 Cannon House Office Building,H001045,101985,H8MS03067,412280,N00029632,GreggHarper,http://www.opencongress.org/wiki/Gregg_Harper,http://youtube.com/congressmanharper,48248435938,,,6/1/1956
Rep,James,A.,Himes,,,D,CT,04,1,M,202-225-5541,202-225-9629,http://himes.house.gov,http://himes.house.gov/contact-me/email-me,119 Cannon House Office Building,H001047,106744,H8CT04172,412282,N00029070,JAHimes,http://www.opencongress.org/wiki/Jim_Himes,http://youtube.com/congressmanhimes,85767418619,,,7/5/1966
Rep,Duncan,D.,Hunter,,,R,CA,50,1,M,202-225-5672,202-225-0235,http://hunter.house.gov,http://hunter.house.gov/contact-me/email-me,223 Cannon House Office Building,H001048,104308,H8CA52052,412283,N00029258,Rep_Hunter,http://www.opencongress.org/wiki/Duncan_Hunter,http://youtube.com/CongressmanHunter,79072979038,,,12/7/1976
Rep,Colleen,W.,Hanabusa,,,D,HI,01,1,F,202-225-2726,202-225-4580,http://hanabusa.house.gov,http://hanabusa.house.gov/contact-me/email-me,238 Cannon House Office Building,H001050,17745,H2HI02110,412418,N00025881,RepHanabusa,http://www.opencongress.org/wiki/Colleen_Hanabusa,http://youtube.com/rephanabusa,1.70E+14,,,5/4/1951
Rep,Richard,L.,Hanna,,,R,NY,22,1,M,202-225-3665,202-225-1891,http://hanna.house.gov,https://forms.house.gov/hanna/webforms/zipauthen_contact.shtml,319 Cannon House Office Building,H001051,110344,H8NY24066,412454,N00030197,RepRichardHanna,http://www.opencongress.org/wiki/Richard_Hanna,http://youtube.com/reprichardhanna,1.72E+14,,,1/25/1951
Rep,Andy,,Harris,,,R,MD,01,1,M,202-225-5311,202-225-0254,http://harris.house.gov,http://harris.house.gov/contact-me/email-me,1533 Longworth House Office Building,H001052,19157,H8MD01094,412434,N00029147,RepAndyHarrisMD,http://www.opencongress.org/wiki/Andy_Harris,http://youtube.com/RepAndyHarris,5.09E+14,,,1/25/1957
Rep,Vicky,,Hartzler,,,R,MO,04,1,F,202-225-2876,202-225-0148,http://hartzler.house.gov,http://hartzler.house.gov/contact-me/email-me,1023 Longworth House Office Building,H001053,8783,H0MO04086,412444,N00031005,RepHartzler,http://www.opencongress.org/wiki/Vicky_Hartzler,http://youtube.com/repvickyhartzler,1.84E+14,,,10/13/1960
Rep,Joseph,J.,Heck,,,R,NV,03,1,M,202-225-3252,202- 225-2185,http://heck.house.gov,http://heck.house.gov/contact-me/email-me,132 Cannon House Office Building,H001055,44082,H0NV03058,412446,N00031244,RepJoeHeck,http://www.opencongress.org/wiki/Joe_Heck,http://youtube.com/repjoeheck,1.55E+14,,,10/30/1961
Rep,Jaime,,Herrera Beutler,,,R,WA,03,1,F,202-225-3536,202-225-3478,http://herrerabeutler.house.gov,http://herrerabeutler.house.gov/contact/,1130 Longworth House Office Building,H001056,101907,H0WA03187,412486,N00031559,HerreraBeutler,http://www.opencongress.org/wiki/Jaime_Herrera,http://youtube.com/RepHerreraBeutler,1.78E+14,,,11/3/1978
Rep,Tim,,Huelskamp,,,R,KS,01,1,M,202-225-2715,202- 225-5124,http://huelskamp.house.gov,https://forms.house.gov/huelskamp/webforms/zipauthen_contact.shtml,129 Cannon House Office Building,H001057,12571,H6KS01146,412429,N00027649,CongHuelskamp,http://www.opencongress.org/wiki/Tim_Huelskamp,http://youtube.com/congressmanhuelskamp,congressmanhuelskamp,,,11/11/1968
Rep,Bill,,Huizenga,,,R,MI,02,1,M,202-225-4401,202- 226-0779,http://huizenga.house.gov,http://huizenga.house.gov/contact/,1217 Longworth House Office Building,H001058,38351,H0MI02094,412437,N00030673,RepHuizenga,http://www.opencongress.org/wiki/Bill_Huizenga,http://youtube.com/RepHuizenga,1.46E+14,,,1/31/1969
Rep,Randy,,Hultgren,,,R,IL,14,1,M,202-225-2976,202- 225-0697,http://hultgren.house.gov,http://hultgren.house.gov/email-me/,332 Cannon House Office Building,H001059,18199,H0IL14080,412422,N00031104,RepHultgren,http://www.opencongress.org/wiki/Randy_Hultgren,http://youtube.com/rephultgren,1.86E+14,,,3/1/1966
Rep,Robert,,Hurt,,,R,VA,05,1,M,202-225-4711,202-225-5681,http://hurt.house.gov,http://hurt.house.gov/index.cfm/email-me,125 Cannon House Office Building,H001060,50895,H0VA05095,412484,N00031265,RepRobertHurt,http://www.opencongress.org/wiki/Robert_Hurt,http://youtube.com/RepRobertHurt,1.20E+14,,,6/16/1969
Rep,Janice,,Hahn,,,D,CA,44,1,F,202-225-8220,202-226-7290,http://hahn.house.gov,https://hahn.house.gov/contact-me/email-me,404 Cannon House Office Building,H001063,70502,H8CA36097,412498,N00006806,Rep_JaniceHahn,http://www.opencongress.org/wiki/Janice_Hahn,http://youtube.com/RepJaniceHahn,2.56E+14,,,3/30/1952
Rep,Denny,,Heck,,,D,WA,10,1,M,202-225-9740,202-225-0129,http://dennyheck.house.gov,http://dennyheck.house.gov/contact/email-me,425 Cannon House Office Building,H001064,126058,H0WA03161,412584,N00031557,RepDennyHeck,,http://youtube.com/RepDennyHeck,5.48E+14,,,7/29/1952
Rep,George,,Holding,,,R,NC,13,1,M,202-225-3032,919-782-4490,http://holding.house.gov,http://holding.house.gov/contact/email-me,507 Cannon House Office Building,H001065,136462,H2NC13110,412553,N00033399,RepHolding,,http://youtube.com/repholding,3.84E+14,,,4/17/1968
Rep,Steven,A.,Horsford,,,D,NV,04,1,M,202-225-9894,,http://horsford.house.gov,http://horsford.house.gov/contact/email-me,1330 Longworth House Office Building,H001066,44064,H2NV04011,412559,N00033638,RepHorsford,,http://youtube.com/RepHorsford,3.21E+14,,,4/29/1973
Rep,Richard,,Hudson,,,R,NC,08,1,M,202-225-3715,704-782-1004,http://hudson.house.gov,http://hudson.house.gov/email-me/,429 Cannon House Office Building,H001067,136448,H2NC08185,412550,N00033630,RepRichHudson,,http://youtube.com/RepRichHudson,2.12E+14,,,11/4/1971
Rep,Jared,,Huffman,,,D,CA,02,1,M,202-225-5161,202-225-5163,http://huffman.house.gov,http://huffman.house.gov/contact/email-me,1630 Longworth House Office Building,H001068,59849,H2CA06259,412511,N00033030,RepHuffman,,http://youtube.com/rephuffman,2.00E+14,,,2/18/1964
Rep,Darrell,E.,Issa,,,R,CA,49,1,M,202-225-3906,202-225-3303,http://issa.house.gov/,http://issa.house.gov/contact/contact-me,2347 Rayburn House Office Building,I000056,16553,H0CA48024,400196,N00007017,DarrellIssa,http://www.opencongress.org/wiki/Darrell_Issa,http://youtube.com/repdarrellissa,19463427992,,,11/1/1953
Rep,Steve,J.,Israel,,,D,NY,03,1,M,202-225-3335,202-225-4669,http://israel.house.gov,https://forms.house.gov/israel/webforms/webforms/zip_auth.shtm,2457 Rayburn House Office Building,I000057,55440,H0NY02085,400195,N00013345,RepSteveIsrael,http://www.opencongress.org/wiki/Steve_Israel,http://youtube.com/repsteveisrael,RepSteveIsrael,,,5/30/1958
Rep,Sheila,,Jackson Lee,,,D,TX,18,1,F,202-225-3816,202-225-3317,http://jacksonlee.house.gov,http://jacksonlee.house.gov/contact/,2160 Rayburn House Office Building,J000032,21692,H4TX18054,400199,N00005818,JacksonLeeTX18,http://www.opencongress.org/wiki/Sheila_Jackson_Lee,http://youtube.com/TX18SJL,1.69E+11,,,1/12/1950
Rep,Eddie,Bernice,Johnson,,,D,TX,30,1,F,202-225-8885,202-226-1477,http://ebjohnson.house.gov,http://ebjohnson.house.gov/contact-us/,2468 Rayburn House Office Building,J000126,27098,H2TX00015,400204,N00008122,RepEBJ,http://www.opencongress.org/wiki/Eddie_Bernice_Johnson,http://youtube.com/RepEddieBJohnson,84096022067,,,12/3/1935
Rep,Sam,Robert,Johnson,,Sam,R,TX,03,1,M,202-225-4201,202-225-1485,http://samjohnson.house.gov,http://www.house.gov/formsamjohnson/IMA/issue.htm,1211 Longworth House Office Building,J000174,27079,H2TX03118,400206,N00008028,SamsPressShop,http://www.opencongress.org/wiki/Samuel_Johnson,http://youtube.com/RepSamJohnson,52454091867,,,10/11/1930
Rep,Walter,Beaman,Jones,Jr.,,R,NC,03,1,M,202-225-3415,202-225-3286,http://jones.house.gov,http://jones.house.gov/contact-me/email-me,2333 Rayburn House Office Building,J000255,21785,H2NC01081,400209,N00002299,RepWalterJones,http://www.opencongress.org/wiki/Walter_Beaman_Jones,http://youtube.com/RepWalterJones,15083070102,,,2/10/1943
Rep,Henry,C.,Johnson,Jr.,Hank,D,GA,04,1,M,202-225-1605,202-226-0691,http://hankjohnson.house.gov,http://hankjohnson.house.gov/contact-me/email-me,2240 Rayburn House Office Building,J000288,68070,H6GA04129,412199,N00027848,RepHankJohnson,http://www.opencongress.org/wiki/Henry_Johnson,http://youtube.com/RepHankJohnson,1.15E+11,,,10/2/1954
Rep,Jim,,Jordan,,Jim,R,OH,04,1,M,202-225-2676,202-226-0577,http://jordan.house.gov,http://jordan.house.gov/Contact,1524 Longworth House Office Building,J000289,8158,H6OH04082,412226,N00027894,Jim_Jordan,http://www.opencongress.org/wiki/James_Jordan,http://youtube.com/RepJimJordan,35499336459,,,2/17/1964
Rep,Lynn,M.,Jenkins,,,R,KS,02,1,F,202-225-6601,202-225-7986,http://lynnjenkins.house.gov,http://lynnjenkins.house.gov/contact-me/,1027 Longworth House Office Building,J000290,18594,H8KS02090,412284,N00029077,RepLynnJenkins,http://www.opencongress.org/wiki/Lynn_Jenkins,http://youtube.com/RepLynnJenkins,6974973662,,,6/10/1963
Rep,Bill,,Johnson,,,R,OH,06,1,M,202-225-5705,202-225-5907,http://billjohnson.house.gov,http://billjohnson.house.gov/contact/,1710 Longworth House Office Building,J000292,120649,H0OH06189,412460,N00032088,RepBillJohnson,http://www.opencongress.org/wiki/Bill_Johnson,http://youtube.com/RepBillJohnson,1.70E+14,,,11/10/1954
Rep,Hakeem,S.,Jeffries,,,D,NY,08,1,M,202-225-5936,,http://jeffries.house.gov,http://jeffries.house.gov/contact/email-me,1339 Longworth House Office Building,J000294,55285,H2NY10092,412561,N00033640,HakeemJeffries,,,1.18E+14,,,8/4/1970
Rep,David,P.,Joyce,,,R,OH,14,1,M,202-225-5731,202-225-3307,http://joyce.house.gov,http://joyce.house.gov/email-me/,1535 Longworth House Office Building,J000295,143052,H2OH14064,412566,N00035007,RepDaveJoyce,,http://youtube.com/repdavejoyce,4.04E+14,,,3/17/1957
Rep,Marcy,,Kaptur,,,D,OH,09,1,F,202-225-4146,202-225-7711,http://kaptur.house.gov,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,2186 Rayburn House Office Building,K000009,27016,H2OH09031,400211,N00003522,RepMarcyKaptur,http://www.opencongress.org/wiki/Marcy_Kaptur,http://youtube.com/USRepMarcyKaptur,1.74E+14,,,6/17/1946
Rep,Ron,James,Kind,,Ron,D,WI,03,1,M,202-225-5506,202-225-5739,http://kind.house.gov,http://kind.house.gov/contact/,1502 Longworth House Office Building,K000188,630,H6WI03099,400218,N00004403,RepRonKind,http://www.opencongress.org/wiki/Ronald_James_Kind,http://youtube.com/RepRonKind,89152017954,,,3/16/1963
Rep,Peter,T.,King,,Pete,R,NY,02,1,M,202-225-7896,202-226-2279,http://peteking.house.gov,http://peteking.house.gov/contact/email-me,339 Cannon House Office Building,K000210,26968,H2NY03089,400219,N00001193,RepPeteKing,http://www.opencongress.org/wiki/Peter_King,http://youtube.com/RepPeterKing,,,,4/5/1944
Rep,Jack,,Kingston,,,R,GA,01,1,M,202-225-5831,202-226-2269,http://kingston.house.gov,http://kingston.house.gov/ContactForm/,2372 Rayburn House Office Building,K000220,26816,H2GA01157,400221,N00002656,JackKingston,http://www.opencongress.org/wiki/Jack_Kingston,http://youtube.com/jackkingston,6914617307,,,4/24/1955
Rep,Steve,A.,King,,,R,IA,04,1,M,202-225-4426,202-225-3193,http://steveking.house.gov,https://forms.house.gov/king/webforms/issue_subscribe.html,2210 Rayburn House Office Building,K000362,10853,H2IA05072,400220,N00025237,SteveKingIA,http://www.opencongress.org/wiki/Steve_King,http://youtube.com/stevekingia,1.34E+14,,,5/28/1949
Rep,John,P.,Kline,,,R,MN,02,1,M,202-225-2271,202-225-2595,http://kline.house.gov,http://kline.house.gov/contact-us/,2439 Rayburn House Office Building,K000363,20311,H8MN06047,400224,N00004436,RepJohnKline,http://www.opencongress.org/wiki/John_Kline,http://youtube.com/repjohnkline,7.70E+14,,,9/6/1947
Rep,Ann,,Kirkpatrick,,,D,AZ,01,1,F,202-225-3361,202-225-3462,http://kirkpatrick.house.gov,http://kirkpatrick.house.gov/contact/email-me,330 Cannon House Office Building,K000368,28425,H8AZ01104,412286,N00029260,RepKirkpatrick,http://www.opencongress.org/wiki/Ann_Kirkpatrick,http://youtube.com/repannkirkpatrick,1.52E+14,,,3/24/1950
Rep,William,R.,Keating,,,D,MA,09,1,M,202-225-3111,202- 225-5658,http://keating.house.gov,https://forms.house.gov/keating/webforms/contact.shtml,315 Cannon House Office Building,K000375,4743,H0MA10082,412435,N00031933,USRepKeating,http://www.opencongress.org/wiki/Bill_Keating,http://youtube.com/RepBillKeating,1.83E+14,,,9/6/1952
Rep,Mike,J,Kelly,Jr.,Mike,R,PA,03,1,M,202-225-5406,202-225-3103,http://kelly.house.gov,http://kelly.house.gov/contact-me/email-me,1519 Longworth House Office Building,K000376,119463,H0PA03271,412465,N00031647,MikeKellyPA,http://www.opencongress.org/wiki/Mike_Kelly,http://youtube.com/repmikekelly,1.91E+14,,,5/10/1948
Rep,Adam,,Kinzinger,,,R,IL,16,1,M,202-225-3635,202- 225-3521,http://kinzinger.house.gov,https://kinzingerforms.house.gov/email-adam,1221 Longworth House Office Building,K000378,116559,H0IL11052,412421,N00030667,RepKinzinger,http://www.opencongress.org/wiki/Adam_Kinzinger,http://youtube.com/RepAdamKinzinger,1.88E+14,,,2/27/1978
Rep,Joseph,P.,Kennedy,III,,D,MA,04,1,M,202-225-5931,202-225-0182,http://kennedy.house.gov,http://kennedy.house.gov/contact/email-me,1218 Longworth House Office Building,K000379,141275,H2MA04073,412543,N00034044,RepJoeKennedy,,,3.02E+14,,,10/4/1980
Rep,Daniel,T.,Kildee,,,D,MI,05,1,M,202-225-3611,,http://danielkildee.house.gov,http://danielkildee.house.gov/contact/email-me,327 Cannon House Office Building,K000380,136102,H2MI05119,412546,N00033395,RepDanKildee,,http://youtube.com/RepDanKildee,4.84E+14,,,8/11/1958
Rep,Derek,,Kilmer,,,D,WA,06,1,M,202-225-5916,,http://kilmer.house.gov,http://kilmer.house.gov/contact/email-me,1429 Longworth House Office Building,K000381,51516,H2WA06129,412583,N00034453,RepDerekKilmer,,,4.51E+14,,,1/1/1974
Rep,Ann,M.,Kuster,,,D,NH,02,1,F,202-225-5206,202-225-2946,http://kuster.house.gov,http://kuster.house.gov/contact/email-me,137 Cannon House Office Building,K000382,122256,H0NH02181,412557,N00030875,RepAnnieKuster,,http://youtube.com/RepKuster,1.16E+14,,,9/5/1956
Rep,Robin,,Kelly,,,D,IL,02,1,F,202-225-0773,202-225-4583,http://robinkelly.house.gov,http://robinkelly.house.gov/contact/email-me,2419 Rayburn House Office Building,K000385,33384,H2IL02172,412595,N00035215,RepRobinKelly,,,1.50E+14,,,4/30/1956
Rep,Tom,P.,Latham,,Tom,R,IA,03,1,M,202-225-5476,202-225-3301,http://www.house.gov/latham,http://www.tomlatham.house.gov/Contact/,2217 Rayburn House Office Building,L000111,22175,H4IA05102,400234,N00004227,TomLatham,http://www.opencongress.org/wiki/Thomas_Latham,http://youtube.com/CongressmanTomLatham,3.45E+14,,,7/14/1948
Rep,Sander,M.,Levin,,Sandy,D,MI,09,1,M,202-225-4961,202-226-1033,http://levin.house.gov,http://levin.house.gov/contact-me/email-me,1236 Longworth House Office Building,L000263,26918,H2MI17023,400238,N00003950,RepSandyLevin,http://www.opencongress.org/wiki/Sander_Levin,http://youtube.com/mi12yes,2.24E+14,,,9/6/1931
Rep,John,R.,Lewis,,,D,GA,05,1,M,202-225-3801,202-225-0351,http://johnlewis.house.gov,http://johnlewis.house.gov/contact-me,343 Cannon House Office Building,L000287,26820,H6GA05217,400240,N00002577,RepJohnLewis,http://www.opencongress.org/wiki/John_Lewis,http://youtube.com/repjohnlewis,82737208404,,,2/21/1940
Rep,Zoe,,Lofgren,,,D,CA,19,1,F,202-225-3072,202-225-3336,http://lofgren.house.gov/,http://forms.house.gov/lofgren/webforms/landing.html,1401 Longworth House Office Building,L000397,21899,H4CA16049,400245,N00007479,RepZoeLofgren,http://www.opencongress.org/wiki/Zoe_Lofgren,http://youtube.com/RepZoeLofgren,2.21E+11,,,12/21/1947
Rep,Nita,M.,Lowey,,,D,NY,17,1,F,202-225-6506,202-225-0546,http://www.house.gov/lowey,http://lowey.house.gov/?sectionid=56&amp;sectiontree=56,2365 Rayburn House Office Building,L000480,26982,H8NY20056,400246,N00001024,NitaLowey,http://www.opencongress.org/wiki/Nita_Lowey,http://youtube.com/nitalowey,1.58E+14,,,7/5/1937
Rep,Frank,D.,Lucas,,,R,OK,03,1,M,202-225-5565,202-225-8698,http://lucas.house.gov/,http://lucas.house.gov/contact-me/email-me,2311 Rayburn House Office Building,L000491,27032,H4OK06056,400247,N00005559,RepFrankLucas,http://www.opencongress.org/wiki/Frank_Lucas,http://youtube.com/RepFrankLucas,7872057395,,,1/6/1960
Rep,Barbara,J.,Lee,,,D,CA,13,1,F,202-225-2661,202-225-9817,http://lee.house.gov,"http://lee.house.gov/?sectionid=44&amp;sectiontree=18,44",2267 Rayburn House Office Building,L000551,8315,H8CA09060,400237,N00008046,RepBarbaraLee,http://www.opencongress.org/wiki/Barbara_Lee,http://youtube.com/RepLee,92190287786,,,7/16/1946
Rep,Frank,A.,LoBiondo,,,R,NJ,02,1,M,202-225-6572,202-225-3318,http://lobiondo.house.gov,http://lobiondo.house.gov/contact-me/email-me,2427 Rayburn House Office Building,L000554,21890,H2NJ02037,400244,N00000851,RepLoBiondo,http://www.opencongress.org/wiki/Frank_LoBiondo,http://youtube.com/USRepFrankLoBiondo,FrankLoBiondo,,,5/12/1946
Rep,John,B.,Larson,,,D,CT,01,1,M,202-225-2265,202-225-1031,http://www.larson.house.gov,http://www.house.gov/writerep,1501 Longworth House Office Building,L000557,17188,H8CT01046,400233,N00000575,RepJohnLarson,http://www.opencongress.org/wiki/John_Larson,http://youtube.com/RepJohnLarson,6352928631,,,7/22/1948
Rep,James,R.,Langevin,,Jim,D,RI,02,1,M,202-225-2735,202-225-5976,http://langevin.house.gov,http://langevin.house.gov/contact-me,109 Cannon House Office Building,L000559,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,http://youtube.com/jimlangevin,6578978441,,,4/22/1964
Rep,Rick,,Larsen,,,D,WA,02,1,M,202-225-2605,202-225-4420,http://larsen.house.gov,http://larsen.house.gov/contact-rick,2113 Rayburn House Office Building,L000560,56231,H0WA02080,400232,N00009759,RepRickLarsen,http://www.opencongress.org/wiki/Rick_Larsen,http://youtube.com/congressmanlarsen,1.36E+14,,,6/15/1965
Rep,Stephen,F.,Lynch,,,D,MA,08,1,M,202-225-8273,202-225-3984,http://lynch.house.gov,http://www.house.gov/writerep,2133 Rayburn House Office Building,L000562,4844,H2MA09072,400249,N00013855,RepStephenLynch,http://www.opencongress.org/wiki/Stephen_Lynch,http://youtube.com/RepLynch,1.34E+14,,,3/31/1955
Rep,Daniel,William,Lipinski,,,D,IL,03,1,M,202-225-5701,202-225-1012,http://www.lipinski.house.gov,http://www.house.gov/formlipinski/zipauth.html,1717 Longworth House Office Building,L000563,33692,H4IL03077,400630,N00027239,RepLipinski,http://www.opencongress.org/wiki/Daniel_Lipinski,http://youtube.com/lipinski03,1.03E+14,,,7/15/1966
Rep,Doug,L.,Lamborn,,Doug,R,CO,05,1,M,202-225-4422,202-226-2638,http://lamborn.house.gov,http://lamborn.house.gov/contact-doug/,2402 Rayburn House Office Building,L000564,2698,H6CO05159,412191,N00028133,RepDLamborn,http://www.opencongress.org/wiki/Douglas_Lamborn,http://youtube.com/CongressmanLamborn,45059452286,,,5/24/1954
Rep,David,W.,Loebsack,,,D,IA,02,1,M,202-225-6576,202-226-0757,http://loebsack.house.gov,http://loebsack.house.gov/contactform/,1527 Longworth House Office Building,L000565,68964,H6IA02146,412209,N00027741,DaveLoebsack,http://www.opencongress.org/wiki/Dave_Loebsack,http://youtube.com/congressmanloebsack,2.92E+11,,,12/23/1952
Rep,Robert,Edward,Latta,,Bob,R,OH,05,1,M,202-225-6405,202-225-1985,http://latta.house.gov,http://latta.house.gov/contact/,2448 Rayburn House Office Building,L000566,9926,H8OH05036,412256,N00012233,BobLatta,http://www.opencongress.org/wiki/Robert_Latta,http://youtube.com/CongressmanBobLatta,1.00E+14,,,4/18/1956
Rep,Leonard,,Lance,,,R,NJ,07,1,M,202-225-5361,202-225-9460,http://lance.house.gov,https://forms.house.gov/lance/contact-form.shtml,133 Cannon House Office Building,L000567,4443,H6NJ12136,412290,N00000898,RepLanceNJ7,http://www.opencongress.org/wiki/Leonard_Lance,http://youtube.com/CongressmanLance,1.01E+14,,,6/25/1952
Rep,Blaine,,Luetkemeyer,,,R,MO,03,1,M,202-225-2956,202-225-5712,http://luetkemeyer.house.gov,http://luetkemeyer.house.gov/contact/,2440 Rayburn House Office Building,L000569,20400,H8MO09153,412292,N00030026,RepBlainePress,http://www.opencongress.org/wiki/Blaine_Luetkemeyer,http://youtube.com/BLuetkemeyer,1358702716,,,5/7/1952
Rep,Ben,Ray,Luján,Jr.,,D,NM,03,1,M,202-225-6190,202-226-1528,http://lujan.house.gov,https://forms.house.gov/lujan/contact-form.shtml,2446 Rayburn House Office Building,L000570,102842,H8NM03196,412293,N00029562,RepBenRayLujan,http://www.opencongress.org/wiki/Ben_Lujan,http://youtube.com/Repbenraylujan,1.13E+11,,,6/7/1972
Rep,Cynthia,M.,Lummis,,,R,WY,00,1,F,202-225-2311,202-225-3057,http://lummis.house.gov,http://lummis.house.gov/contact/,113 Cannon House Office Building,L000571,15546,H8WY00148,412294,N00029788,CynthiaLummis,http://www.opencongress.org/wiki/Cynthia_Lummis,http://youtube.com/CynthiaLummis,1.53E+14,,,9/10/1954
Rep,Raúl,R.,Labrador,,,R,ID,01,1,M,202-225-6611,202-225-3029,http://labrador.house.gov,http://labrador.house.gov/email-me/,1523 Longworth House Office Building,L000573,57391,H0ID01253,412419,N00031377,Raul_Labrador,http://www.opencongress.org/wiki/Raul_Labrador,http://youtube.com/RepLabrador,1.81E+14,,,12/8/1967
Rep,James,,Lankford,,,R,OK,05,1,M,202-225-2132,202-226-1463,http://lankford.house.gov,http://lankford.house.gov/contact-me/email-me,228 Cannon House Office Building,L000575,124938,H0OK05114,412464,N00031129,RepLankford,http://www.opencongress.org/wiki/James_Lankford,http://youtube.com/replankford,1.31E+14,,,3/4/1968
Rep,Billy,,Long,,,R,MO,07,1,M,202-225-6536,202-225-5604,http://long.house.gov,http://long.house.gov/contact-billy/,1541 Longworth House Office Building,L000576,123401,H0MO07113,412445,N00030676,USRepLong,http://www.opencongress.org/wiki/Billy_Long,http://youtube.com/MOdistrict7,1.40E+14,,,8/11/1955
Rep,Doug,,LaMalfa,,,R,CA,01,1,M,202-225-3076,530-534-7800,http://lamalfa.house.gov,http://lamalfa.house.gov/contact/email-me,506 Cannon House Office Building,L000578,29713,H2CA02142,412510,N00033987,RepLaMalfa,,http://youtube.com/RepLaMalfa,,,,7/2/1960
Rep,Alan,S.,Lowenthal,,,D,CA,47,1,M,202-225-7924,202-225-7926,http://lowenthal.house.gov,http://lowenthal.house.gov/contact/email-me,515 Cannon House Office Building,L000579,16469,H2CA00104,412521,N00033274,RepLowenthal,,http://youtube.com/RepLowenthal,3.93E+14,,,3/8/1941
Rep,Michelle,,Lujan Grisham,,,D,NM,01,1,F,202-225-6316,202-225-4975,http://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me,214 Cannon House Office Building,L000580,102404,H8NM01257,412558,N00029400,RepLujanGrisham,,http://youtube.com/RepLujanGrisham,1.92E+14,,,10/24/1959
Rep,Carolyn,B.,Maloney,,,D,NY,12,1,F,202-225-7944,202-225-4709,http://maloney.house.gov,http://maloney.house.gov/index.php?option=com_email_form&amp;Itemid=73,2308 Rayburn House Office Building,M000087,26978,H2NY14037,400251,N00000078,RepMaloney,http://www.opencongress.org/wiki/Carolyn_Maloney,,3.97E+14,,,2/19/1946
Rep,Carolyn,,McCarthy,,,D,NY,04,1,F,202-225-5516,202-225-5758,http://www.house.gov/carolynmccarthy,http://www.house.gov/writerep,2346 Rayburn House Office Building,M000309,693,H6NY04112,400257,N00001148,RepMcCarthyNY,http://www.opencongress.org/wiki/Carolyn_McCarthy,http://youtube.com/CarolynMcCarthy,,,,1/5/1944
Rep,James,P.,McGovern,,Jim,D,MA,02,1,M,202-225-6101,202-225-5759,http://mcgovern.house.gov,http://www.house.gov/writerep,438 Cannon House Office Building,M000312,552,H4MA03022,400263,N00000179,RepMcGovern,http://www.opencongress.org/wiki/James_McGovern,http://youtube.com/repjimmcgovern,1.48E+14,,,11/20/1959
Rep,Jim,A.,McDermott,,Jim,D,WA,07,1,M,202-225-3106,202-225-6197,http://mcdermott.house.gov,http://mcdermott.house.gov/index.php?option=com_content&amp;view=article&amp;id=476&amp;Itemid=8,1035 Longworth House Office Building,M000404,27128,H8WA07132,400262,N00009829,RepJimMcDermott,http://www.opencongress.org/wiki/James_McDermott,http://youtube.com/RepJimMcDermott,2.46E+11,,,12/28/1936
Rep,Mike,,McIntyre,,,D,NC,07,1,M,202-225-2731,202-225-5773,http://www.house.gov/mcintyre,http://mcintyreforms.house.gov/contact/,2428 Rayburn House Office Building,M000485,153,H8NC07044,400266,N00002356,RepMikeMcIntyre,http://www.opencongress.org/wiki/Mike_McIntyre,http://youtube.com/RepMikeMcIntyre,3.41E+11,,,8/6/1956
Rep,Howard,P.,McKeon,,Buck,R,CA,25,1,M,202-225-1956,202-226-0683,http://mckeon.house.gov,http://mckeon.house.gov/contact/,2310 Rayburn House Office Building,M000508,26755,H2CA25036,400267,N00006882,BuckMcKeon,http://www.opencongress.org/wiki/Howard_McKeon,http://youtube.com/BuckMcKeon,8138529578,,,9/9/1938
